priority,pool,subject_id,name,event_id,year,legacy_career_label,event_type,description,source_event_confidence,source_ref,suggested_axis,suggested_subtype,suggestion_source,proposed_polarity,review_status,medium_issue_codes,taxonomy_confirmed,secondary_source_confirmed,v4_model_eligible,final_axis,final_subtype,final_polarity,taxonomy_review_status,taxonomy_review_note,taxonomy_confirmed_final,source1_audit_status,secondary_review_scope,secondary_source_status,secondary_source_reference,secondary_source_note,source_review_status,final_review_status,source_pair_eligible,chronology_gate_passed
1,NEW_DEV_2_CONSUMED,NEWDEV2_035,Bill Steinkraus,NEWDEV2_035_E001,1968,positive,major_title,Won individual Olympic gold in show jumping.,high,https://en.wikipedia.org/wiki/Bill_Steinkraus,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,FEI / Olympedia / USET,"1968 individual gold and 1972 non-repeat (22nd individual, team silver) verified.",SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_035,Bill Steinkraus,NEWDEV2_035_E002,1972,negative,major_loss,Failed to repeat his individual Olympic title at Munich.,medium,https://en.wikipedia.org/wiki/Bill_Steinkraus,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,FEI / Olympedia / USET,"1968 individual gold and 1972 non-repeat (22nd individual, team silver) verified.",SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_036,Tom Brady,NEWDEV2_036_E001,2002,positive,major_title,Won Super Bowl XXXVI and was named Super Bowl MVP.,high,https://en.wikipedia.org/wiki/Tom_Brady,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_037,Tom Coughlin,NEWDEV2_037_E001,2008,positive,major_title,Coached the New York Giants to victory in Super Bowl XLII.,high,https://en.wikipedia.org/wiki/Tom_Coughlin,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_038,Tom Courtney,NEWDEV2_038_E002,1955,negative,major_loss,Lost key national and international 800-metre races to rivals before his breakthrough Olympic season.,medium,https://en.wikipedia.org/wiki/Tom_Courtney,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,NOT_CONFIRMED_THIS_PASS,,Broad pre-Olympic losses not sufficiently specific in this pass.,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_038,Tom Courtney,NEWDEV2_038_E001,1956,positive,major_title,Won Olympic gold in both the 800 metres and 4x400-metre relay.,high,https://en.wikipedia.org/wiki/Tom_Courtney,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympic historical results,1956 Olympic 800m and relay golds verified.,SECONDARY_CONFIRMED,CONFIRMED_BUT_NO_CONFIRMED_OPPOSITE_PAIR,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_039,Tom Daschle,NEWDEV2_039_E001,1995,positive,major_appointment,Became U.S. Senate Democratic leader.,high,https://en.wikipedia.org/wiki/Tom_Daschle,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. Senate Historical Office / New Yorker,1995 Democratic leadership and 2004 reelection defeat verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_039,Tom Daschle,NEWDEV2_039_E002,2004,negative,election_loss,Lost his Senate reelection race to John Thune.,high,https://en.wikipedia.org/wiki/Tom_Daschle,STATUS,ELECTION_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,ELECTION_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. Senate Historical Office / New Yorker,1995 Democratic leadership and 2004 reelection defeat verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_040,Tom DeLay,NEWDEV2_040_E001,2003,positive,major_appointment,Became House Majority Leader.,high,https://en.wikipedia.org/wiki/Tom_DeLay,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_041,Tom Foley,NEWDEV2_041_E001,1989,positive,major_appointment,Became Speaker of the U.S. House of Representatives.,high,https://en.wikipedia.org/wiki/Tom_Foley,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. House History / AP,1989 Speaker appointment and 1994 reelection defeat verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_041,Tom Foley,NEWDEV2_041_E002,1994,negative,election_loss,"Lost his House reelection race, becoming the first sitting Speaker defeated since 1862.",high,https://en.wikipedia.org/wiki/Tom_Foley,STATUS,ELECTION_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,ELECTION_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. House History / AP,1989 Speaker appointment and 1994 reelection defeat verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_042,Tom Glavine,NEWDEV2_042_E001,1995,positive,major_title,Won the World Series with Atlanta and was named World Series MVP.,high,https://en.wikipedia.org/wiki/Tom_Glavine,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_043,Tom Okker,NEWDEV2_043_E002,1968,negative,major_loss,Lost the U.S. Open singles final in five sets to Arthur Ashe.,high,https://en.wikipedia.org/wiki/Tom_Okker,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,USTA / ATP historical results,1968 US Open final loss and 1973 Roland Garros doubles title verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_043,Tom Okker,NEWDEV2_043_E001,1973,positive,major_title,Won the French Open men's doubles title.,high,https://en.wikipedia.org/wiki/Tom_Okker,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,USTA / ATP historical results,1968 US Open final loss and 1973 Roland Garros doubles title verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_045,Tom Seaver,NEWDEV2_045_E001,1969,positive,major_title,Led the New York Mets to a World Series championship and won the National League Cy Young Award.,high,https://en.wikipedia.org/wiki/Tom_Seaver,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_047,Tom Brokaw,NEWDEV2_047_E001,1983,positive,major_appointment,Became sole anchor and managing editor of NBC Nightly News.,high,https://en.wikipedia.org/wiki/Tom_Brokaw,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_048,Tom Bergeron,NEWDEV2_048_E002,2020,negative,fired,Was removed as host of Dancing with the Stars after 15 years.,high,https://en.wikipedia.org/wiki/Tom_Bergeron,STATUS,ROLE_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,ROLE_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_050,A. J. Foyt,NEWDEV2_050_E001,1961,positive,major_title,"Won his first Indianapolis 500, launching a record-setting run at the race.",high,https://en.wikipedia.org/wiki/A._J._Foyt,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_052,Tony Blair,NEWDEV2_052_E001,1997,positive,election_win,Led Labour to a landslide general-election victory and became Prime Minister.,high,https://en.wikipedia.org/wiki/Tony_Blair,STATUS,ELECTION_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,ELECTION_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_053,Toni Kroos,NEWDEV2_053_E002,2012,negative,major_loss,Bayern Munich lost the UEFA Champions League final at home to Chelsea.,high,https://en.wikipedia.org/wiki/Toni_Kroos,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,UEFA / World Cup coverage,2012 Champions League final loss and 2014 World Cup title verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_053,Toni Kroos,NEWDEV2_053_E001,2014,positive,major_title,"Won the FIFA World Cup with Germany and joined Real Madrid, beginning a highly successful period.",high,https://en.wikipedia.org/wiki/Toni_Kroos,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,UEFA / World Cup coverage,2012 Champions League final loss and 2014 World Cup title verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_056,Tony Estanguet,NEWDEV2_056_E001,2000,positive,major_title,Won Olympic gold in canoe slalom C1 at Sydney.,high,https://en.wikipedia.org/wiki/Tony_Estanguet,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympedia,2000 C1 gold and 2008 non-final/9th-place outcome verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_056,Tony Estanguet,NEWDEV2_056_E002,2008,negative,major_loss,Failed to reach the C1 final at the Beijing Olympics.,high,https://en.wikipedia.org/wiki/Tony_Estanguet,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympedia,2000 C1 gold and 2008 non-final/9th-place outcome verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_059,Tony Kubek,NEWDEV2_059_E001,1957,positive,major_title,Won American League Rookie of the Year and a World Series championship with the Yankees.,high,https://en.wikipedia.org/wiki/Tony_Kubek,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_060,Tony Parker,NEWDEV2_060_E001,2007,positive,major_title,Won the NBA championship with San Antonio and was named Finals MVP.,high,https://en.wikipedia.org/wiki/Tony_Parker,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_061,Tony Levin,NEWDEV2_061_E001,1981,positive,major_appointment,"Joined the re-formed King Crimson, beginning one of his most prominent long-term musical collaborations.",medium,https://en.wikipedia.org/wiki/Tony_Levin,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_065,George Foreman,NEWDEV2_065_E001,1973,positive,major_title,Won the world heavyweight boxing championship by defeating Joe Frazier.,high,https://en.wikipedia.org/wiki/George_Foreman,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,WBC / major contemporary historical coverage,1973 Frazier title win and 1974 Ali title loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_065,George Foreman,NEWDEV2_065_E002,1974,negative,major_loss,Lost the heavyweight title to Muhammad Ali in the Rumble in the Jungle.,high,https://en.wikipedia.org/wiki/George_Foreman,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,WBC / major contemporary historical coverage,1973 Frazier title win and 1974 Ali title loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_066,George Galloway,NEWDEV2_066_E001,2005,positive,election_win,Won the Bethnal Green and Bow parliamentary seat as a Respect Party candidate.,high,https://en.wikipedia.org/wiki/George_Galloway,STATUS,ELECTION_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,ELECTION_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,The Guardian election coverage,2005 Bethnal Green win and 2010 Poplar & Limehouse loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_066,George Galloway,NEWDEV2_066_E002,2010,negative,election_loss,Lost his attempt to win the Poplar and Limehouse parliamentary seat.,high,https://en.wikipedia.org/wiki/George_Galloway,STATUS,ELECTION_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,ELECTION_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,The Guardian election coverage,2005 Bethnal Green win and 2010 Poplar & Limehouse loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_067,Gerald Ford,NEWDEV2_067_E001,1974,positive,major_appointment,Became President of the United States after Richard Nixon resigned.,high,https://en.wikipedia.org/wiki/Gerald_Ford,STATUS,APPOINTMENT_GAIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,APPOINTMENT_GAIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. National Archives,1974 accession to presidency and 1976 election loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_067,Gerald Ford,NEWDEV2_067_E002,1976,negative,election_loss,Lost the presidential election to Jimmy Carter.,high,https://en.wikipedia.org/wiki/Gerald_Ford,STATUS,ELECTION_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,STATUS,ELECTION_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,U.S. National Archives,1974 accession to presidency and 1976 election loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_075,Carmen Basilio,NEWDEV2_075_E001,1957,positive,major_title,Defeated Sugar Ray Robinson to win the world middleweight championship.,high,https://en.wikipedia.org/wiki/Carmen_Basilio,COMPETITIVE,TITLE_WIN,DIRECT_EVENT_TYPE_RULE,positive,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,TITLE_WIN,positive,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,LA Times / History.com boxing history,1957 Robinson title win and 1958 rematch title loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
1,NEW_DEV_2_CONSUMED,NEWDEV2_075,Carmen Basilio,NEWDEV2_075_E002,1958,negative,major_loss,Lost the middleweight title back to Robinson in their rematch.,high,https://en.wikipedia.org/wiki/Carmen_Basilio,COMPETITIVE,MAJOR_LOSS,DIRECT_EVENT_TYPE_RULE,negative,DIRECT_RULE_NEEDS_SOURCE_CONFIRMATION,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,MAJOR_LOSS,negative,CONFIRMED,event_type semantic rule,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,LA Times / History.com boxing history,1957 Robinson title win and 1958 rematch title loss verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
