pool,subject_id,name,event_id,year,issue_code,severity,details
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0237,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0241,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,MLV1_OLD_021_E0238,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_021,김부겸,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_022,김어준,MLV1_OLD_022_E0242,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_022,김어준,MLV1_OLD_022_E0248,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_022,김어준,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_023,박나래,MLV1_OLD_023_E0249,2006.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_023,박나래,MLV1_OLD_023_E0251,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_023,박나래,MLV1_OLD_023_E0254,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_024,박정희,MLV1_OLD_024_E0260,1948.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_024,박정희,MLV1_OLD_024_E0258,1963.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_024,박정희,MLV1_OLD_024_E0263,1979.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_024,박정희,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0264,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0265,2006.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0266,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0271,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0272,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0267,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0268,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,MLV1_OLD_025_E0269,2026.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_025,오세훈,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0274,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0275,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0280,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0281,2018.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0282,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_026,홍준표,MLV1_OLD_026_E0278,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_027,문재인,MLV1_OLD_027_E0289,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_027,문재인,MLV1_OLD_027_E0289,2009.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_027,문재인,MLV1_OLD_027_E0287,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_027,문재인,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0298,1974.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0299,1979.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0292,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0301,2007.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0294,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0295,2013.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0302,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,MLV1_OLD_028_E0303,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_028,박근혜,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_029,이건희,MLV1_OLD_029_E0306,1987.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_029,이건희,MLV1_OLD_029_E0308,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_029,이건희,MLV1_OLD_029_E0311,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_029,이건희,MLV1_OLD_029_E0310,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_029,이건희,MLV1_OLD_029_E0314,2020.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_029,이건희,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_030,이재용,MLV1_OLD_030_E0316,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_030,이재용,MLV1_OLD_030_E0317,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_030,이재용,MLV1_OLD_030_E0324,2020.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_030,이재용,MLV1_OLD_030_E0319,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_030,이재용,MLV1_OLD_030_E0320,2024.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_030,이재용,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_031,봉준호,MLV1_OLD_031_E0334,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_031,봉준호,MLV1_OLD_031_E0335,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_031,봉준호,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0339,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0340,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0341,2013.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0342,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0347,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,MLV1_OLD_032_E0343,2018.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_032,김연아,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0348,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0350,2018.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0351,2019.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0352,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0353,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,MLV1_OLD_033_E0356,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_033,손흥민,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_034,장미희,MLV1_OLD_034_E0361,1976.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_034,장미희,MLV1_OLD_034_E0362,1978.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_034,장미희,MLV1_OLD_034_E0365,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_035,김희민,MLV1_OLD_035_E0375,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_037,박세리,MLV1_OLD_037_E0385,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_037,박세리,MLV1_OLD_037_E0386,2001.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_037,박세리,MLV1_OLD_037_E0387,2007.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_037,박세리,MLV1_OLD_037_E0388,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_037,박세리,MLV1_OLD_037_E0389,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0393,1977.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0394,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0400,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0395,2002.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0396,2007.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0397,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,MLV1_OLD_038_E0401,2008.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_038,이명박,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_039,조용필,MLV1_OLD_039_E0408,2003.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_039,조용필,MLV1_OLD_039_E0411,2003.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_039,조용필,MLV1_OLD_039_E0410,2023.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_039,조용필,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_040,신성일,MLV1_OLD_040_E0412,1960.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_040,신성일,MLV1_OLD_040_E0415,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_040,신성일,MLV1_OLD_040_E0418,2018.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_040,신성일,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_041,남진,MLV1_OLD_041_E0423,1974.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_041,남진,MLV1_OLD_041_E0424,1980.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_041,남진,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_042,정몽헌,MLV1_OLD_042_E0431,2001.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_042,정몽헌,MLV1_OLD_042_E0432,2003.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_042,정몽헌,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_043,정몽구,MLV1_OLD_043_E0434,1999.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_043,정몽구,MLV1_OLD_043_E0437,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_043,정몽구,MLV1_OLD_043_E0438,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_043,정몽구,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_044,김우중,MLV1_OLD_044_E0442,1967.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_044,김우중,MLV1_OLD_044_E0445,1984.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_044,김우중,MLV1_OLD_044_E0451,2019.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_044,김우중,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_045,김영삼,MLV1_OLD_045_E0452,1954.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_045,김영삼,MLV1_OLD_045_E0457,1979.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_045,김영삼,MLV1_OLD_045_E0455,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_045,김영삼,MLV1_OLD_045_E0456,1993.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_045,김영삼,MLV1_OLD_045_E0460,2015.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_045,김영삼,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_046,노태우,MLV1_OLD_046_E0461,1987.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_046,노태우,MLV1_OLD_046_E0462,1987.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_046,노태우,MLV1_OLD_046_E0463,1988.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_046,노태우,MLV1_OLD_046_E0469,2021.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_046,노태우,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_047,전두환,MLV1_OLD_047_E0472,1981.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_047,전두환,MLV1_OLD_047_E0481,2021.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_047,전두환,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0482,1938.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0483,1947.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0484,1967.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0485,1972.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0486,1981.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0487,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0490,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_048,정주영,MLV1_OLD_048_E0491,2001.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_048,정주영,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0492,1938.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0493,1951.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0494,1953.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0495,1954.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0496,1969.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_049,이병철,MLV1_OLD_049_E0500,1987.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_049,이병철,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_050,신해철,MLV1_OLD_050_E0507,2014.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_050,신해철,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_051,서태지,MLV1_OLD_051_E0508,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_051,서태지,MLV1_OLD_051_E0511,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_051,서태지,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0525,2000.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0521,2002.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0522,2003.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0523,2004.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0526,2004.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_052,노무현,MLV1_OLD_052_E0527,2009.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_OLD_052,노무현,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0529,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0536,2016.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0530,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0531,2018.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0533,2022.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_053,전소연,MLV1_OLD_053_E0534,2023.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_054,강호동,MLV1_OLD_054_E0541,1993.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_054,강호동,MLV1_OLD_054_E0547,2011.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_054,강호동,MLV1_OLD_054_E0545,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_054,강호동,MLV1_OLD_054_E0546,2015.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_056,권지용,MLV1_OLD_056_E0573,2006.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_056,권지용,MLV1_OLD_056_E0580,2024.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_056,권지용,MLV1_OLD_056_E0581,2025.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_OLD_056,권지용,,,BIRTH_TIME_UNKNOWN,MEDIUM,Exact birth time unavailable; not eligible for strict-time modeling.
